id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
5eoR8EuanK0filSxL6SGgB,Blue Canadian Rockies,Sweetheart Of The Rodeo (Legacy Edition),3aMsY1X4xHt0CP3iUnhzFn,['The Byrds'],['1PCZpxHJz7WAMF8EEq8bfc'],9,1,False,0.657,0.569,0,-8.677999999999999,1,0.0292,0.648,8.43e-05,0.296,0.722,123.159,122067,3.0,1968,1968-08-30
5Mcgc6DkZ0m8bsjr3ZzuXw,Highway 99,Highway 99,3qJjpaFpIwlVNIpCGwqBe8,['J.J. Malone'],['5f4ewt9hooS1CAv1xu2PeA'],3,1,False,0.568,0.445,9,-14.25,1,0.0425,0.723,0.0064,0.248,0.5660000000000001,128.16899999999998,323333,3.0,1997,1997-09-16
1FEVogVhzGB8vBVaCf4Zhr,Fogon De Huella,Obra Completa En RCA Vol. 16,2Fp5hQp0gW1r3Y9GNZ7loO,"['Aníbal Troilo Y Su Orquesta Típica', 'Roberto Goyeneche']","['1bhrSCijYlwBS90Ksk8kFp', '3tkyefEX4NNjb0AILRLq2A']",11,1,False,0.561,0.341,11,-8.437000000000001,1,0.0428,0.916,4.35e-05,0.305,0.69,118.922,185853,4.0,2000,2000-06-01
2MlFs2OwBpU3fEW5QGZKrm,Oven Ready Game,Fumigation of Grain,3W5v5qCGGc2bZyMHyAQCde,['Sturp'],['46R7Wrr6zQDOb3TS5aDHKv'],10,1,False,0.506,0.81,11,-4.39,1,0.233,0.000677,0.71,0.0382,0.487,119.537,92186,4.0,2016,2016-02-16
4HCDr5BEbbav9bsYK8fhnR,Back to Rock'n Roll,Volksmusik-Party mit Die Fischers,7cXMHdN9q1F1reRFSVvx2y,['Die Fischers'],['4Ff0yIQTh4vEDUNQmCERUU'],1,1,False,0.7020000000000001,0.7909999999999999,9,-4.02,1,0.0288,0.122,0.000587,0.123,0.8109999999999999,124.068,183947,4.0,2008,2008-07-23
0Qfh88iMU8gDyu9xpu0Psu,O ljubavi,Nasmeši se i reši se?,70Ge4cjm6m6zs74apglIZS,['Bohemija'],['31PfWr6xHk05NG65J5h3C6'],5,1,False,0.1989999999999999,0.602,2,-7.487999999999999,0,0.0325,0.487,6.27e-05,0.233,0.154,140.112,313408,3.0,2019,2019-03-25
4Juk0Jcj8mHW9KrgLKlknq,Old Landmark (with Rev. James Cleveland and The Southern California Community Choir),More Gospel Greats,7ICkPMiARlYtA9D9aI5Uuc,"['Aretha Franklin', 'James Cleveland', 'The Southern California Community Choir']","['7nwUJBm0HE4ZxD3f5cy5ok', '5g1lWbZIQ0LCWbKmRJDSSn', '6nrfgKd4mle6E26ygcxXEP']",4,1,False,0.517,0.909,8,-5.685,1,0.154,0.299,4.96e-06,0.396,0.493,142.497,223667,4.0,2011,2011-02-22
0oqrudh2fKMnoYceMNJEQL,"Whole Lotta Love - Live at Fillmore West, San Francisco, CA, 3/5/1971",Don't Fight the Feeling - the Complete Aretha Franklin & King Curtis Live at Fillmore West,4IK2Vg13w0WddI1vjNcsjK,['King Curtis'],['0WxOgeRxUt0MwPrI7A5atQ'],3,1,False,0.5489999999999999,0.826,4,-10.255999999999998,0,0.0554,0.0017699999999999,0.763,0.735,0.647,132.19,148307,4.0,2005,2005
4oAOUXXhqlrconcw30OaxP,Time Can Answer,Splinters of Life,4Q4D8tbcu3DrOKSOBuiPDd,['Flashback Of Anger'],['6ZzSfcL1M8ihCjWYK39T6x'],3,1,False,0.409,0.905,3,-7.256,0,0.0564,3.82e-05,0.00882,0.088,0.307,93.014,325080,4.0,2009,2009-06-19
6bS8d65KQCIdCrfoZB5oqQ,Breaking Down - Live,25 Years - Vintage Rarities 1978-1981,46863KLPb4PEFGn0iTaYiF,['Trisomie 21'],['4T01AXq67OdpoYhTZY3FbR'],20,1,False,0.721,0.65,9,-8.647,0,0.0563,0.6940000000000001,6.57e-05,0.8909999999999999,0.5489999999999999,117.075,296467,4.0,2008,2008-02-26
1I9crgYXigKcZF1S8fMCLy,"Hymn to Thaïs, the Unforgettable, JS 97 (Arr. J. Jalas)",In the Stream of Life: Songs by Sibelius,3QokwHAkv5tmph5V2RllsV,"['Jean Sibelius', 'Gerald Finley', 'Bergen Philharmonic Orchestra', 'Edward Gardner']","['7jzR5qj8vFnSu5JHaXgFEr', '5T0TCveUmDlfkGhPIXFhrQ', '7vkBnXHIvNilYcrqt9RJLD', '31MZ4H71BYhKlPT6OkcLR2']",11,1,False,0.244,0.0806,0,-23.669,1,0.0439,0.936,0.00359,0.124,0.109,132.944,130800,4.0,2017,2017-01-20
7LsfSOqL3nkiPYpuSsMc3O,Tirana - En Vivo,"Oscar Chávez En Vivo Desde el Palacio de Bellas Artes 1997, vol. 2",397WCf0A0oB09ahTfcYfhw,['Óscar Chávez'],['4QHjJWgPhculd31AHEsjOb'],2,1,False,0.4629999999999999,0.499,4,-11.184,0,0.0328,0.642,0.00337,0.965,0.414,104.207,317187,4.0,1998,1998-06-05
1eVaaHbDlq3AcNX63F4Kii,Heartbreaker (Album Version),Greatest Hits and amp; Remixes,5MSr9OBvNiTDnBpmbmv8MD,['Radiorama'],['4TjGlxmI4FTT2NhwDNL7q2'],12,1,False,0.541,0.8590000000000001,8,-6.657,1,0.0783,7.329999999999999e-05,0.0104,0.0467,0.486,119.941,261160,4.0,2015,2015-05-29
33yfKda0JSfimVQmiNB0Fm,"Midsommarvaka (Midsummer Vigil), Op. 19, ""Swedish Rhapsody No. 1""",Scandinavian Festival,4glcdOaRSBzAGK2FlmyE9r,"['Hugo Alfvén', 'Slovak State Philharmonic Orchestra, Kosice', 'Richard Edlinger']","['7oFvKLdVtXPcuZdfrWpcyj', '2Eo4VORMdwb15W8WZh3vl6', '09Ruas7vF7YHnor4to4Eyo']",7,1,False,0.385,0.119,2,-21.081999999999997,1,0.0417,0.946,0.885,0.0672,0.1119999999999999,99.483,809693,4.0,2007,2007-01-01
03cXu3g4bMIdHVUepEqq5h,"Mass: No. 4, Prefatory Prayers","Bernstein, L.: Mass",6as1JDlB4jveAkgVB31VHe,"['Leonard Bernstein', 'Stephen Schwartz', 'Mass Text', 'Jubilant Sykes', 'Asher Edward Wulfman', ""Peabody Children's Chorus"", 'Morgan State University Choir', 'Baltimore Symphony Orchestra', 'Marin Alsop']","['2LmyJyCF5V1eQyvHgJNbTn', '7daPb40K64rRtF36wd3ZOk', '2M9NglnUWh3fRMtoy4yXJJ', '73Bdg5wnkiWMtLKeK5mGIn', '2GDjxTEZzrSWdVvvwAW3RM', '6b5wMHPrdmis98LTBk9S52', '256hBSJmjdCUS3ZQLhlbjM', '1w77QW6t2p7zrCEbgwk256', '0lluGWFB8hZ6HFktcH6kkr']",4,1,False,0.493,0.397,7,-13.522,0,0.0679,0.906,0.0369,0.882,0.4370000000000001,110.899,299507,4.0,2009,2009-08-25
212g1ZnqedqRWnnnuRS0VR,Ratchet Mummy,Thru the Looking Glass,6xerJ4UQQFyoOwabMJn0xs,['Noah Archangel'],['3VDOSFAU0iMYagRuJ57fWz'],10,1,True,0.413,0.81,0,-7.907,1,0.46,0.0162,1.85e-06,0.258,0.574,190.166,176141,4.0,2014,2014-07-22
0WeUuuWU4qHjqd0Sr1xhrM,The Wind Up Bird,Collector of Cactus Echo Bags,6dHDcrFSeSHDZYj6DLY4uX,['The Lonesome Organist'],['3W8OqyUqUV3Lt9ylso7Fp5'],13,1,False,0.495,0.564,9,-8.015,0,0.025,0.672,0.966,0.0493,0.0628,106.818,157533,4.0,1997,1997-09-22
7nuLUTutL6iXmPnaOhuijy,"Lyric Pieces, Book 10, Op. 71: Det var engang (Once Upon a Time), Op. 71, No. 1","Grieg: Lyric Pieces, Opp. 12, 38, 54, 57, 62, 65, 68 and 71",6xb7QZTdeRrjeusakOVkYm,"['Edvard Grieg', 'Balazs Szokolay']","['5ihY290YPGc3aY2xTyx7Gy', '6kJSScipaoehxfUqUTpiFw']",6,1,False,0.299,0.09,9,-22.351,0,0.0411,0.993,0.909,0.119,0.0663,89.18799999999996,208093,4.0,1992,1992-10-13
0hynLKsNfgigGZlDO4sns5,Sonomix Cumbias 2014: La Bala / Mil Horas / Propuesta Indecente,La Potencia Musical. Música de Guatemala para los Latinos,1vyJSibfM5UDu0u3E1snzK,['Marimba Orquesta Sonora Concepción'],['4I8e7hLsDblp8QP25oJJW3'],3,1,False,0.626,0.706,0,-6.0120000000000005,0,0.105,0.0797,0.0,0.0482,0.924,109.995,333988,4.0,2016,2016-03-04
0fVRneOghezl1ZXGRLrMic,Epistrophy - Live [Tokyo],Monk In Tokyo,7zcL8btzrAMOTXfY7dAS4E,['Thelonious Monk'],['4PDpGtF16XpqvXxsrFwQnN'],4,2,False,0.631,0.412,7,-11.226,1,0.0531,0.4479999999999999,0.0137,0.937,0.352,126.718,506133,4.0,1969,1969-01-01
45gHr7QbUFlA3uvtm6tLZX,Vashkar,Another Lifetime,0IT0Nnt1QdH1k170JexFVT,['Cindy Blackman Santana'],['0sJ3AmpElEzlg5WjOHQYBF'],1,1,False,0.382,0.616,4,-11.421,1,0.108,0.258,0.898,0.111,0.466,128.605,387613,4.0,2010,2010-02-23
563UUBc8UjuQx6d1G7RoNE,Milk,Rise of the Infidels,4zs742i2p22HTkXu5s59Dz,['S.O.D. Stormtroopers of Death'],['6KcocikbSWKm3Ewqk7AvqM'],21,1,False,0.449,0.487,1,-9.179,1,0.518,0.616,8.88e-06,0.7170000000000001,0.381,145.489,517600,3.0,2009,2009-05-12
7tFj8VNYyaowA5bO2aw5Lb,Trittico: II. Adagio,Trittico,1ixwkpnkrEkCOaYXYtLPk5,"['Václav Nelhýbel', 'Dallas Wind Symphony', 'Frederick Fennell']","['4QHuaQ6Rsd3Mqz1Fcgs08f', '7cc7U4h3CiBlKlCTLCi5nn', '10Z0NK86gcVn3YytVA4WfJ']",2,1,False,0.207,0.0805,5,-21.269,1,0.0409999999999999,0.934,0.679,0.131,0.0545,74.152,323760,4.0,2012,2012-03-01
0AP6ucI8gs5YSxMWtPrkTd,Reborn,Panophobia,1P7P8rpxImkfpkQRx4pczs,['Von Grey'],['5xR9ASaTQjZvn8Uv38G2vL'],6,1,False,0.6709999999999999,0.522,2,-7.239,0,0.0438,0.0387,0.0,0.15,0.662,82.023,216324,4.0,2015,2015-08-14
0ZWPzE2L07JKwpSz2wufC7,Scoop,Helvete,2rT9YBjOgrsLzrtUMjApbm,['Nasum'],['7ubUEBqbef0F5Z7GLo1t8j'],2,1,True,0.228,0.969,11,-5.6270000000000024,0,0.165,1.6e-05,0.422,0.21,0.148,92.119,141280,4.0,2003,2003-05-13
