<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19841211,000000,0.10185,0.10336,0.10062,0.10062,144559274,0
AAPL.US,D,19841212,000000,0.10062,0.10062,0.09724,0.09724,128549502,0
AAPL.US,D,19841213,000000,0.09817,0.1,0.09817,0.09817,78060946,0
AAPL.US,D,19841214,000000,0.09817,0.10153,0.09817,0.10062,112278060,0
AAPL.US,D,19841217,000000,0.10306,0.10396,0.10306,0.10306,146259710,0
AAPL.US,D,19841218,000000,0.10918,0.10948,0.10918,0.10918,397734215,0
AAPL.US,D,19841219,000000,0.10918,0.10948,0.1049,0.1049,370789635,0
AAPL.US,D,19841220,000000,0.1049,0.10672,0.10428,0.10428,163315900,0
AAPL.US,D,19841221,000000,0.10428,0.1049,0.10185,0.10306,144690083,0
AAPL.US,D,19841224,000000,0.1049,0.1052,0.1049,0.1049,78871940,0
AAPL.US,D,19841226,000000,0.1052,0.10642,0.1052,0.1052,78453401,0
AAPL.US,D,19841227,000000,0.10582,0.10642,0.10582,0.10582,115338735,0
AAPL.US,D,19841228,000000,0.10582,0.11008,0.1052,0.10948,193085790,0
AAPL.US,D,19841231,000000,0.11101,0.11162,0.11101,0.11101,242632538,0
AAPL.US,D,19850102,000000,0.11101,0.11101,0.10642,0.10642,204726876,0
AAPL.US,D,19850103,000000,0.10826,0.11101,0.10826,0.10826,194576856,0
AAPL.US,D,19850104,000000,0.10826,0.10886,0.10672,0.10826,160307484,0
AAPL.US,D,19850107,000000,0.10826,0.10886,0.10765,0.10765,199599636,0
AAPL.US,D,19850108,000000,0.10765,0.10886,0.10672,0.10672,164806955,0
AAPL.US,D,19850109,000000,0.10948,0.11101,0.10948,0.10948,194707754,0
AAPL.US,D,19850110,000000,0.11437,0.11468,0.11437,0.11437,323571117,0
AAPL.US,D,19850111,000000,0.11437,0.11532,0.11223,0.11346,239467222,0
AAPL.US,D,19850114,000000,0.1165,0.11772,0.1165,0.1165,315827723,0
AAPL.US,D,19850115,000000,0.1165,0.11865,0.11437,0.11437,309444769,0
AAPL.US,D,19850116,000000,0.11532,0.11714,0.11532,0.11532,221756993,0
AAPL.US,D,19850117,000000,0.11532,0.11714,0.10703,0.10703,639424966,0
AAPL.US,D,19850118,000000,0.10703,0.11162,0.10672,0.10918,411860589,0
AAPL.US,D,19850121,000000,0.11162,0.11223,0.11162,0.11162,380050201,0
AAPL.US,D,19850122,000000,0.11468,0.11532,0.11468,0.11468,496147619,0
AAPL.US,D,19850123,000000,0.11468,0.11532,0.11284,0.11284,502766090,0
AAPL.US,D,19850124,000000,0.11284,0.11284,0.1107,0.1107,463709324,0
AAPL.US,D,19850125,000000,0.1107,0.11284,0.10826,0.11284,371914501,0
AAPL.US,D,19850128,000000,0.11532,0.1165,0.11532,0.11532,481367232,0
AAPL.US,D,19850129,000000,0.11532,0.11623,0.11405,0.11405,261284560,0
AAPL.US,D,19850130,000000,0.11405,0.11623,0.11405,0.11405,575098019,0
AAPL.US,D,19850131,000000,0.11405,0.11437,0.1107,0.1107,322603211,0
AAPL.US,D,19850201,000000,0.1107,0.11101,0.10826,0.10918,160856889,0
AAPL.US,D,19850204,000000,0.11162,0.11194,0.11162,0.11162,254613694,0
AAPL.US,D,19850205,000000,0.11223,0.11437,0.11223,0.11223,221940093,0
AAPL.US,D,19850206,000000,0.11437,0.11437,0.11437,0.11437,227067387,0
AAPL.US,D,19850207,000000,0.11437,0.1159,0.11405,0.11405,286685707,0
AAPL.US,D,19850208,000000,0.11405,0.11437,0.11223,0.11405,154186096,0
AAPL.US,D,19850211,000000,0.11623,0.11714,0.11623,0.11623,405189770,0
AAPL.US,D,19850212,000000,0.11623,0.1165,0.11346,0.11346,264528343,0
AAPL.US,D,19850213,000000,0.11346,0.11346,0.10826,0.10826,615488753,0
AAPL.US,D,19850214,000000,0.10826,0.10918,0.1052,0.1052,498475744,0
AAPL.US,D,19850215,000000,0.1052,0.10703,0.10428,0.10672,202764923,0
AAPL.US,D,19850219,000000,0.10642,0.10642,0.1052,0.1052,174983138,0
AAPL.US,D,19850220,000000,0.1052,0.10582,0.10062,0.10062,256889665,0
AAPL.US,D,19850221,000000,0.10246,0.10306,0.10246,0.10246,359959461,0
AAPL.US,D,19850222,000000,0.10246,0.10642,0.10246,0.1052,264554476,0
AAPL.US,D,19850225,000000,0.1052,0.10582,0.10396,0.10396,115077122,0
AAPL.US,D,19850226,000000,0.10396,0.10428,0.10185,0.10185,220684395,0
AAPL.US,D,19850227,000000,0.10185,0.10185,0.09572,0.09572,471321909,0
AAPL.US,D,19850228,000000,0.09572,0.09572,0.09419,0.09419,372620797,0
AAPL.US,D,19850301,000000,0.09419,0.09481,0.09142,0.09481,288961593,0
AAPL.US,D,19850304,000000,0.09634,0.09908,0.09634,0.09634,178802529,0
AAPL.US,D,19850305,000000,0.09878,0.09878,0.09878,0.09878,152721143,0
AAPL.US,D,19850306,000000,0.09878,0.09878,0.09389,0.09389,226099479,0
AAPL.US,D,19850307,000000,0.09389,0.09419,0.0844,0.0844,857179575,0
AAPL.US,D,19850308,000000,0.0844,0.0844,0.0789,0.08197,553045192,0
AAPL.US,D,19850311,000000,0.08471,0.08532,0.08471,0.08471,334008860,0
AAPL.US,D,19850312,000000,0.08778,0.0887,0.08778,0.08778,256261808,0
AAPL.US,D,19850313,000000,0.08778,0.08778,0.08288,0.08288,293278034,0
AAPL.US,D,19850314,000000,0.08288,0.08348,0.08288,0.08288,282160045,0
AAPL.US,D,19850315,000000,0.08288,0.08809,0.08228,0.08623,211868529,0
AAPL.US,D,19850318,000000,0.08716,0.08809,0.08716,0.08716,145710328,0
AAPL.US,D,19850319,000000,0.08716,0.08809,0.08378,0.08378,200227423,0
AAPL.US,D,19850320,000000,0.08471,0.08623,0.08471,0.08471,472943820,0
AAPL.US,D,19850321,000000,0.08623,0.08778,0.08623,0.08623,189737379,0
AAPL.US,D,19850322,000000,0.08623,0.08778,0.08471,0.08471,93861550,0
AAPL.US,D,19850325,000000,0.08471,0.08471,0.08228,0.08228,128418634,0
AAPL.US,D,19850326,000000,0.08592,0.08592,0.08592,0.08592,141812531,0
AAPL.US,D,19850327,000000,0.08592,0.08654,0.08348,0.08348,130040613,0
AAPL.US,D,19850328,000000,0.08348,0.08471,0.08348,0.08348,151360834,0
AAPL.US,D,19850329,000000,0.08348,0.08471,0.08348,0.0844,101814078,0
AAPL.US,D,19850401,000000,0.0844,0.08623,0.08228,0.08228,133205941,0
AAPL.US,D,19850402,000000,0.08228,0.08288,0.08012,0.08012,265600860,0
AAPL.US,D,19850403,000000,0.08012,0.08042,0.08012,0.08012,283389545,0
AAPL.US,D,19850404,000000,0.08012,0.08042,0.07859,0.07951,189031033,0
AAPL.US,D,19850408,000000,0.07951,0.08012,0.07462,0.07462,232090129,0
AAPL.US,D,19850409,000000,0.07462,0.07524,0.07462,0.07462,308189127,0
AAPL.US,D,19850410,000000,0.08012,0.08104,0.08012,0.08012,264999232,0
AAPL.US,D,19850411,000000,0.08166,0.08378,0.08166,0.08166,171294680,0
AAPL.US,D,19850412,000000,0.08166,0.08166,0.0789,0.07951,84705555,0
AAPL.US,D,19850415,000000,0.08166,0.08228,0.08166,0.08166,69872933,0
AAPL.US,D,19850416,000000,0.08228,0.08288,0.08228,0.08228,79002777,0
AAPL.US,D,19850417,000000,0.08623,0.08716,0.08623,0.08623,143931459,0
AAPL.US,D,19850418,000000,0.08716,0.08778,0.08716,0.08716,236406486,0
AAPL.US,D,19850419,000000,0.08716,0.08716,0.08532,0.08592,112147254,0
AAPL.US,D,19850422,000000,0.08592,0.08592,0.08228,0.08228,119812065,0
AAPL.US,D,19850423,000000,0.0844,0.08471,0.0844,0.0844,138150097,0
AAPL.US,D,19850424,000000,0.0844,0.08592,0.08378,0.08378,92187290,0
AAPL.US,D,19850425,000000,0.08378,0.0844,0.08378,0.08378,102337292,0
AAPL.US,D,19850426,000000,0.08378,0.08623,0.08348,0.08348,139798209,0
AAPL.US,D,19850429,000000,0.08348,0.08378,0.08042,0.08042,72645890,0
AAPL.US,D,19850430,000000,0.08104,0.08166,0.08104,0.08104,110629949,0
AAPL.US,D,19850501,000000,0.08104,0.08166,0.07951,0.07951,66969189,0
AAPL.US,D,19850502,000000,0.07859,0.07859,0.07338,0.07338,385125166,0
AAPL.US,D,19850503,000000,0.07338,0.07675,0.07338,0.07647,184662296,0
AAPL.US,D,19850506,000000,0.07647,0.07707,0.07524,0.07524,65556565,0
AAPL.US,D,19850507,000000,0.07647,0.07647,0.07647,0.07647,125671921,0
AAPL.US,D,19850508,000000,0.07585,0.07585,0.07585,0.07585,168626343,0
AAPL.US,D,19850509,000000,0.07647,0.07675,0.07647,0.07647,148404808,0
AAPL.US,D,19850510,000000,0.07647,0.07829,0.07647,0.07707,158921036,0
AAPL.US,D,19850513,000000,0.07707,0.07767,0.07647,0.07647,101866438,0
AAPL.US,D,19850514,000000,0.07647,0.07675,0.07524,0.07524,142178711,0
AAPL.US,D,19850515,000000,0.07647,0.07767,0.07647,0.07647,152328732,0
AAPL.US,D,19850516,000000,0.08166,0.08378,0.08166,0.08166,269237094,0
AAPL.US,D,19850517,000000,0.08166,0.0844,0.08104,0.08288,247419799,0
AAPL.US,D,19850520,000000,0.08288,0.08471,0.08166,0.08166,230285089,0
AAPL.US,D,19850521,000000,0.08104,0.08104,0.0789,0.0789,178148506,0
AAPL.US,D,19850522,000000,0.0789,0.07951,0.07859,0.07859,140792249,0
AAPL.US,D,19850523,000000,0.07829,0.07829,0.07524,0.07524,279308614,0
AAPL.US,D,19850524,000000,0.07524,0.07524,0.06911,0.06911,688422398,0
AAPL.US,D,19850528,000000,0.06819,0.06819,0.06422,0.06422,596732126,0
AAPL.US,D,19850529,000000,0.06514,0.06576,0.06514,0.06514,287941357,0
AAPL.US,D,19850530,000000,0.06697,0.06819,0.06697,0.06697,367781247,0
AAPL.US,D,19850531,000000,0.06697,0.06881,0.06635,0.06635,431428096,0
AAPL.US,D,19850603,000000,0.06484,0.06484,0.06116,0.06116,672700357,0
AAPL.US,D,19850604,000000,0.06576,0.06635,0.06576,0.06576,469386061,0
AAPL.US,D,19850605,000000,0.06576,0.06757,0.06422,0.06422,334479798,0
AAPL.US,D,19850606,000000,0.06484,0.06484,0.06484,0.06484,316717223,0
AAPL.US,D,19850607,000000,0.06484,0.06484,0.06239,0.06239,555007214,0
AAPL.US,D,19850610,000000,0.06239,0.06301,0.06148,0.06148,369193880,0
AAPL.US,D,19850611,000000,0.06148,0.06301,0.06148,0.06148,351195841,0
AAPL.US,D,19850612,000000,0.06148,0.06177,0.06025,0.06025,289615598,0
AAPL.US,D,19850613,000000,0.06025,0.06054,0.05657,0.05657,443226236,0
AAPL.US,D,19850614,000000,0.05657,0.06025,0.05627,0.05627,660614490,0
AAPL.US,D,19850617,000000,0.05657,0.05718,0.05657,0.05657,276012498,0
AAPL.US,D,19850618,000000,0.05811,0.05901,0.05811,0.05811,309732500,0
AAPL.US,D,19850619,000000,0.05964,0.06054,0.05964,0.05964,200855236,0
AAPL.US,D,19850620,000000,0.06025,0.06025,0.06025,0.06025,222829567,0
AAPL.US,D,19850621,000000,0.06148,0.06301,0.06148,0.06148,194027552,0
AAPL.US,D,19850624,000000,0.06576,0.06668,0.06576,0.06576,240304283,0
AAPL.US,D,19850625,000000,0.06668,0.06819,0.06668,0.06668,343243284,0
AAPL.US,D,19850626,000000,0.06911,0.06911,0.06911,0.06911,154395402,0
AAPL.US,D,19850627,000000,0.07003,0.07064,0.07003,0.07003,224765354,0
AAPL.US,D,19850628,000000,0.07003,0.07064,0.06881,0.06881,158528663,0
AAPL.US,D,19850701,000000,0.06911,0.06943,0.06911,0.06911,120806152,0
AAPL.US,D,19850702,000000,0.06911,0.06943,0.06576,0.06576,90774695,0
AAPL.US,D,19850703,000000,0.06668,0.06668,0.06668,0.06668,79996828,0
AAPL.US,D,19850705,000000,0.06697,0.06757,0.06697,0.06697,42719009,0
AAPL.US,D,19850708,000000,0.06697,0.06757,0.06697,0.06697,107700068,0
AAPL.US,D,19850709,000000,0.06697,0.06757,0.06697,0.06697,172733430,0
AAPL.US,D,19850710,000000,0.06881,0.06881,0.06881,0.06881,123840689,0
AAPL.US,D,19850711,000000,0.06881,0.06911,0.06881,0.06881,75785071,0
AAPL.US,D,19850712,000000,0.06881,0.06881,0.06819,0.06819,54935654,0
AAPL.US,D,19850715,000000,0.06819,0.06943,0.06757,0.06757,90722298,0
AAPL.US,D,19850716,000000,0.06757,0.06819,0.06668,0.06668,167422964,0
AAPL.US,D,19850717,000000,0.06697,0.06819,0.06697,0.06697,138019295,0
AAPL.US,D,19850718,000000,0.06697,0.06697,0.06576,0.06576,209121775,0
AAPL.US,D,19850719,000000,0.06635,0.06635,0.06635,0.06635,134200036,0
AAPL.US,D,19850722,000000,0.06635,0.06635,0.06422,0.06422,224582243,0
AAPL.US,D,19850723,000000,0.06422,0.06514,0.06301,0.06301,197009766,0
AAPL.US,D,19850724,000000,0.06301,0.06392,0.06177,0.06177,197035916,0
AAPL.US,D,19850725,000000,0.06329,0.06392,0.06329,0.06329,367964331,0
AAPL.US,D,19850726,000000,0.06329,0.06392,0.06329,0.06329,152433412,0
AAPL.US,D,19850729,000000,0.06329,0.06329,0.06116,0.06116,90800792,0
AAPL.US,D,19850730,000000,0.06177,0.06239,0.06177,0.06177,104482375,0
AAPL.US,D,19850731,000000,0.06177,0.06239,0.06054,0.06054,94018493,0
AAPL.US,D,19850801,000000,0.06054,0.06148,0.06054,0.06054,60219985,0
AAPL.US,D,19850802,000000,0.06054,0.06054,0.06025,0.06025,113769170,0
AAPL.US,D,19850805,000000,0.06025,0.06054,0.05871,0.05871,107830849,0
AAPL.US,D,19850806,000000,0.05871,0.06025,0.05811,0.05811,73666107,0
AAPL.US,D,19850807,000000,0.05811,0.06116,0.05657,0.05657,177206774,0
AAPL.US,D,19850808,000000,0.05779,0.05811,0.05779,0.05779,172576466,0
AAPL.US,D,19850809,000000,0.05811,0.05811,0.05811,0.05811,71180974,0
AAPL.US,D,19850812,000000,0.05811,0.05811,0.05718,0.05718,64222386,0
AAPL.US,D,19850813,000000,0.05811,0.05901,0.05811,0.05811,49494477,0
AAPL.US,D,19850814,000000,0.05811,0.05811,0.05566,0.05566,338560708,0
AAPL.US,D,19850815,000000,0.05566,0.05627,0.05505,0.05505,122846622,0
AAPL.US,D,19850816,000000,0.05566,0.05657,0.05566,0.05566,97811647,0
AAPL.US,D,19850819,000000,0.05718,0.05811,0.05718,0.05718,55903584,0
AAPL.US,D,19850820,000000,0.05811,0.05811,0.05811,0.05811,78191772,0
AAPL.US,D,19850821,000000,0.05811,0.05811,0.05811,0.05811,89937555,0
AAPL.US,D,19850822,000000,0.05811,0.05811,0.05657,0.05657,144009965,0
AAPL.US,D,19850823,000000,0.05657,0.05718,0.05627,0.05627,51404085,0
AAPL.US,D,19850826,000000,0.05779,0.05779,0.05779,0.05779,41646440,0
AAPL.US,D,19850827,000000,0.05811,0.05811,0.05811,0.05811,50122251,0
AAPL.US,D,19850828,000000,0.05811,0.05871,0.05811,0.05811,47820195,0
AAPL.US,D,19850829,000000,0.05811,0.05811,0.05657,0.05657,65530334,0
AAPL.US,D,19850830,000000,0.05718,0.05718,0.05718,0.05718,50069939,0
AAPL.US,D,19850903,000000,0.05718,0.05718,0.05627,0.05627,43739266,0
AAPL.US,D,19850904,000000,0.05657,0.05779,0.05657,0.05657,55537375,0
AAPL.US,D,19850905,000000,0.05657,0.05718,0.05657,0.05657,38324194,0
AAPL.US,D,19850906,000000,0.05718,0.05718,0.05718,0.05718,108380186,0
AAPL.US,D,19850909,000000,0.05811,0.05871,0.05811,0.05811,154526176,0
AAPL.US,D,19850910,000000,0.05871,0.05964,0.05871,0.05871,142204922,0
AAPL.US,D,19850911,000000,0.05901,0.05964,0.05901,0.05901,101709442,0
AAPL.US,D,19850912,000000,0.06148,0.06148,0.06148,0.06148,129831268,0
AAPL.US,D,19850913,000000,0.06148,0.06148,0.06025,0.06025,82377317,0
AAPL.US,D,19850916,000000,0.06025,0.06025,0.05811,0.05811,43189941,0
AAPL.US,D,19850917,000000,0.05811,0.05811,0.05811,0.05811,214589181,0
AAPL.US,D,19850918,000000,0.06177,0.06177,0.06177,0.06177,140242934,0
AAPL.US,D,19850919,000000,0.06484,0.06484,0.06484,0.06484,217597574,0
AAPL.US,D,19850920,000000,0.06484,0.06514,0.06392,0.06392,157926917,0
AAPL.US,D,19850923,000000,0.06422,0.06514,0.06422,0.06422,138490214,0
AAPL.US,D,19850924,000000,0.06422,0.06576,0.06301,0.06301,102886655,0
AAPL.US,D,19850925,000000,0.06301,0.06301,0.06054,0.06054,122035695,0
AAPL.US,D,19850926,000000,0.06054,0.06116,0.06054,0.06054,62469748,0
AAPL.US,D,19850927,000000,0.06054,0.06116,0.06054,0.06054,8057230,0
AAPL.US,D,19850930,000000,0.06054,0.06116,0.06025,0.06025,42797466,0
AAPL.US,D,19851001,000000,0.06025,0.06054,0.06025,0.06025,103174410,0
AAPL.US,D,19851002,000000,0.06025,0.06054,0.05964,0.05964,25113425,0
AAPL.US,D,19851003,000000,0.05964,0.05964,0.05901,0.05901,57133097,0
AAPL.US,D,19851004,000000,0.05901,0.05901,0.05718,0.05718,81200148,0
AAPL.US,D,19851007,000000,0.05718,0.05811,0.05718,0.05718,107359965,0
AAPL.US,D,19851008,000000,0.05779,0.05779,0.05779,0.05779,101578663,0
AAPL.US,D,19851009,000000,0.05779,0.05811,0.05718,0.05718,96712952,0
AAPL.US,D,19851010,000000,0.06054,0.06116,0.06054,0.06054,305677738,0
AAPL.US,D,19851011,000000,0.06116,0.06177,0.06116,0.06116,138150097,0
AAPL.US,D,19851014,000000,0.06329,0.06329,0.06329,0.06329,181235351,0
AAPL.US,D,19851015,000000,0.06484,0.06514,0.06484,0.06484,343217138,0
AAPL.US,D,19851016,000000,0.06881,0.06911,0.06881,0.06881,336860302,0
AAPL.US,D,19851017,000000,0.06943,0.07277,0.06943,0.06943,406628564,0
AAPL.US,D,19851018,000000,0.06943,0.07003,0.06757,0.06757,269106292,0
AAPL.US,D,19851021,000000,0.06757,0.06757,0.06576,0.06576,138830333,0
AAPL.US,D,19851022,000000,0.06881,0.06943,0.06881,0.06881,495807446,0
AAPL.US,D,19851023,000000,0.06881,0.07064,0.06881,0.06881,173282771,0
AAPL.US,D,19851024,000000,0.07003,0.07187,0.07003,0.07003,318391419,0
AAPL.US,D,19851025,000000,0.07003,0.07003,0.06881,0.06881,73901558,0
AAPL.US,D,19851028,000000,0.06881,0.06911,0.06881,0.06881,69454376,0
AAPL.US,D,19851029,000000,0.06881,0.06881,0.06819,0.06819,152851946,0
AAPL.US,D,19851030,000000,0.07248,0.07248,0.07248,0.07248,264606785,0
AAPL.US,D,19851031,000000,0.07248,0.07338,0.07095,0.07095,181104582,0
AAPL.US,D,19851101,000000,0.07095,0.07248,0.07095,0.07095,108092471,0
AAPL.US,D,19851104,000000,0.07126,0.07277,0.07126,0.07126,181863198,0
AAPL.US,D,19851105,000000,0.07126,0.07277,0.07095,0.07095,125593410,0
AAPL.US,D,19851106,000000,0.07338,0.074,0.07338,0.07338,234104430,0
AAPL.US,D,19851107,000000,0.07462,0.07585,0.07462,0.07462,370371063,0
AAPL.US,D,19851108,000000,0.07829,0.0789,0.07829,0.07829,343478774,0
AAPL.US,D,19851111,000000,0.07829,0.0789,0.07647,0.07647,208781699,0
AAPL.US,D,19851112,000000,0.07647,0.07707,0.07585,0.07585,202791135,0
AAPL.US,D,19851113,000000,0.07585,0.07585,0.074,0.074,118608729,0
AAPL.US,D,19851114,000000,0.07647,0.07675,0.07647,0.07647,162923461,0
AAPL.US,D,19851115,000000,0.07647,0.07707,0.07585,0.07585,95274162,0
AAPL.US,D,19851118,000000,0.07585,0.07647,0.07585,0.07585,75392641,0
AAPL.US,D,19851119,000000,0.07585,0.07647,0.07338,0.07338,110159096,0
AAPL.US,D,19851120,000000,0.07338,0.074,0.07248,0.07248,115705010,0
AAPL.US,D,19851121,000000,0.07248,0.07338,0.07248,0.07248,120230614,0
AAPL.US,D,19851122,000000,0.07248,0.07338,0.07187,0.07248,150366768,0
AAPL.US,D,19851125,000000,0.07248,0.07338,0.07248,0.07277,113507530,0
AAPL.US,D,19851126,000000,0.07277,0.07432,0.07248,0.074,192065523,0
AAPL.US,D,19851127,000000,0.074,0.07675,0.07338,0.07647,223902108,0
AAPL.US,D,19851129,000000,0.07647,0.07675,0.07585,0.07675,115652662,0
AAPL.US,D,19851202,000000,0.07675,0.07707,0.07647,0.07707,117012975,0
AAPL.US,D,19851203,000000,0.07707,0.07767,0.07647,0.07675,181104582,0
AAPL.US,D,19851204,000000,0.07675,0.07859,0.07675,0.07829,192824205,0
AAPL.US,D,19851205,000000,0.07829,0.0789,0.07647,0.07675,146155000,0
AAPL.US,D,19851206,000000,0.07675,0.07675,0.07462,0.07524,76439084,0
AAPL.US,D,19851209,000000,0.07524,0.07647,0.07338,0.074,163342093,0
AAPL.US,D,19851210,000000,0.074,0.07462,0.07338,0.07432,234627636,0
AAPL.US,D,19851211,000000,0.07432,0.07675,0.07432,0.07524,277503580,0
AAPL.US,D,19851212,000000,0.07585,0.07707,0.07585,0.07647,146285827,0
AAPL.US,D,19851213,000000,0.07647,0.07707,0.07524,0.07647,293304165,0
AAPL.US,D,19851216,000000,0.07647,0.08104,0.07647,0.07951,337409671,0
AAPL.US,D,19851217,000000,0.07951,0.08012,0.07767,0.07859,127372248,0
AAPL.US,D,19851218,000000,0.08166,0.08716,0.08166,0.08471,653760576,0
AAPL.US,D,19851219,000000,0.08471,0.08654,0.0844,0.08592,315461510,0
AAPL.US,D,19851220,000000,0.08592,0.08654,0.08471,0.08532,240618208,0
AAPL.US,D,19851223,000000,0.08532,0.08592,0.08228,0.08348,167266030,0
AAPL.US,D,19851224,000000,0.08348,0.08378,0.08228,0.08288,75444989,0
AAPL.US,D,19851226,000000,0.08288,0.08378,0.08228,0.08288,53549212,0
AAPL.US,D,19851227,000000,0.08288,0.08623,0.08288,0.08532,143512886,0
AAPL.US,D,19851230,000000,0.08532,0.08623,0.0844,0.08471,125750366,0
AAPL.US,D,19851231,000000,0.08471,0.08532,0.08378,0.08378,101892556,0
AAPL.US,D,19860102,000000,0.08378,0.08471,0.08288,0.08471,137129849,0
AAPL.US,D,19860103,000000,0.08471,0.08532,0.0844,0.08532,282814088,0
AAPL.US,D,19860106,000000,0.08532,0.08532,0.08348,0.08471,216106447,0
AAPL.US,D,19860107,000000,0.08471,0.08778,0.0844,0.08778,549513679,0
AAPL.US,D,19860108,000000,0.08778,0.08962,0.08654,0.08716,709585728,0
AAPL.US,D,19860109,000000,0.08716,0.08778,0.08348,0.08623,522307379,0
AAPL.US,D,19860110,000000,0.08623,0.08809,0.08623,0.08654,178959515,0
AAPL.US,D,19860113,000000,0.08654,0.08809,0.08592,0.08778,251579222,0
AAPL.US,D,19860114,000000,0.08778,0.09052,0.08592,0.0887,318469868,0
AAPL.US,D,19860115,000000,0.0887,0.09142,0.08809,0.09112,494551802,0
AAPL.US,D,19860116,000000,0.09112,0.09419,0.09112,0.09358,624540059,0
AAPL.US,D,19860117,000000,0.09358,0.09419,0.09112,0.09142,403358608,0
AAPL.US,D,19860120,000000,0.09142,0.09142,0.08931,0.09112,148797171,0
AAPL.US,D,19860121,000000,0.09112,0.09174,0.09052,0.09142,177468409,0
AAPL.US,D,19860122,000000,0.09142,0.09174,0.08532,0.08931,167004442,0
AAPL.US,D,19860123,000000,0.08931,0.08962,0.08654,0.08778,182674191,0
AAPL.US,D,19860124,000000,0.08778,0.08931,0.08623,0.08623,130773074,0
AAPL.US,D,19860127,000000,0.08623,0.08654,0.08378,0.0844,454971957,0
AAPL.US,D,19860128,000000,0.0844,0.08532,0.08378,0.08471,259610274,0
AAPL.US,D,19860129,000000,0.08471,0.09296,0.08378,0.08991,688527050,0
AAPL.US,D,19860130,000000,0.08962,0.08962,0.08716,0.08778,276640343,0
AAPL.US,D,19860131,000000,0.08778,0.0887,0.08716,0.08809,172497983,0
AAPL.US,D,19860203,000000,0.08809,0.09142,0.08716,0.09112,408773666,0
AAPL.US,D,19860204,000000,0.09112,0.09296,0.09052,0.09052,303846560,0
AAPL.US,D,19860205,000000,0.09052,0.09112,0.08962,0.09052,230258902,0
AAPL.US,D,19860206,000000,0.09052,0.09235,0.08991,0.09174,156749745,0
AAPL.US,D,19860207,000000,0.09174,0.09174,0.08962,0.09142,151125421,0
AAPL.US,D,19860210,000000,0.09142,0.09358,0.09052,0.09112,130616045,0
AAPL.US,D,19860211,000000,0.09112,0.09142,0.08962,0.09112,179221036,0
AAPL.US,D,19860212,000000,0.09112,0.09142,0.09052,0.09142,155389452,0
AAPL.US,D,19860213,000000,0.09142,0.09142,0.09052,0.09112,127738497,0
AAPL.US,D,19860214,000000,0.09112,0.09174,0.09052,0.09052,160595275,0
AAPL.US,D,19860218,000000,0.09052,0.09142,0.0887,0.09112,172968869,0
AAPL.US,D,19860219,000000,0.09112,0.09724,0.09112,0.09543,420048618,0
AAPL.US,D,19860220,000000,0.09543,0.09692,0.09481,0.09572,161066132,0
AAPL.US,D,19860221,000000,0.09572,0.09817,0.09572,0.09634,220815206,0
AAPL.US,D,19860224,000000,0.09634,0.09817,0.09543,0.09817,288595381,0
AAPL.US,D,19860225,000000,0.09817,0.10062,0.09572,0.10062,262461641,0
AAPL.US,D,19860226,000000,0.10062,0.10185,0.09908,0.09908,192379480,0
AAPL.US,D,19860227,000000,0.09908,0.09938,0.09724,0.09755,126273539,0
AAPL.US,D,19860228,000000,0.09755,0.09878,0.09481,0.09543,146128906,0
AAPL.US,D,19860303,000000,0.09543,0.09572,0.09358,0.09389,127084489,0
AAPL.US,D,19860304,000000,0.09389,0.09543,0.09358,0.09389,104063882,0
AAPL.US,D,19860305,000000,0.09389,0.09724,0.09235,0.09634,206741238,0
AAPL.US,D,19860306,000000,0.09634,0.09817,0.09572,0.09692,118347115,0
AAPL.US,D,19860307,000000,0.09692,0.09692,0.09419,0.09419,112330327,0
AAPL.US,D,19860310,000000,0.09419,0.09481,0.09389,0.09389,88158671,0
AAPL.US,D,19860311,000000,0.09389,0.09481,0.09358,0.09481,120361433,0
AAPL.US,D,19860312,000000,0.09481,0.09572,0.09419,0.09419,100061362,0
AAPL.US,D,19860313,000000,0.09419,0.09543,0.09296,0.09419,135429506,0
AAPL.US,D,19860314,000000,0.09419,0.1,0.09419,0.09938,449452197,0
AAPL.US,D,19860317,000000,0.09908,0.09908,0.09692,0.09908,138647175,0
AAPL.US,D,19860318,000000,0.09908,0.10396,0.09878,0.10246,291211329,0
AAPL.US,D,19860319,000000,0.10246,0.10396,0.10062,0.10122,221756993,0
AAPL.US,D,19860320,000000,0.10672,0.11284,0.10672,0.10765,1055889716,0
AAPL.US,D,19860321,000000,0.10765,0.10948,0.1049,0.1052,304082012,0
AAPL.US,D,19860324,000000,0.1052,0.1052,0.10062,0.10185,343714146,0
AAPL.US,D,19860325,000000,0.10185,0.10642,0.10185,0.10642,328253709,0
AAPL.US,D,19860326,000000,0.10642,0.10948,0.10642,0.10765,259427119,0
AAPL.US,D,19860327,000000,0.10765,0.1107,0.10765,0.10765,255764796,0
AAPL.US,D,19860331,000000,0.10765,0.10886,0.10672,0.10765,219324128,0
AAPL.US,D,19860401,000000,0.10765,0.10765,0.10306,0.10396,260107339,0
AAPL.US,D,19860402,000000,0.10396,0.10428,0.1,0.10396,379893237,0
AAPL.US,D,19860403,000000,0.10396,0.1052,0.10246,0.10306,246504213,0
AAPL.US,D,19860404,000000,0.10306,0.10306,0.10153,0.10185,147096840,0
